File,Method,Precision,Recall,FSIM,PFOM
170054,Roberts,0.461128205128205,0.246302180344034,0.809097875271452,0.242889790732029
170054,Sobel,0.457084961644232,0.349994458605785,0.795409066440467,0.288342512992026
170054,Susan,0.350086021832798,0.980512558099868,0.280435142868312,0.14978671782551
170054,Musan,0.350210970464135,0.971805103433792,0.516158287027337,0.170804574513713
172032,Laplacian of Gaussian,0.426503020423818,0.704020259575815,0.797066041056192,0.423468531700561
172032,Prewitt,0.589658774373259,0.478119706380576,0.853081166669994,0.343562793563711
172032,Roberts,0.654872504447519,0.476690647482014,0.865010912530801,0.369511470558121
172032,Sobel,0.589451913133402,0.483939436819018,0.852124461673484,0.346117045006909
172032,Susan,0.580501450476585,0.844906883812109,0.670758186118364,0.296046864460337
172032,Musan,0.595207000130599,0.813984640114306,0.814168541895953,0.34069819533782
173036,Laplacian of Gaussian,0.178854763961983,0.410418168709445,0.6977125094843,0.166622688543963
173036,Prewitt,0.203030303030303,0.240348479672019,0.803217372708523,0.212084528849057
173036,Roberts,0.150391524643022,0.107791350280621,0.818139566171087,0.126398831291426
173036,Sobel,0.200147058823529,0.231975455940003,0.801297017292765,0.206471122402489
173036,Susan,0.174303024565722,0.739309375627384,0.435184233104336,0.0843253942522941
173036,Musan,0.176965630885122,0.695420906567993,0.656659406307208,0.0987265121428579
176019,Laplacian of Gaussian,0.242961123963212,0.517175114100408,0.567995169256852,0.270225713193569
176019,Prewitt,0.325381165919283,0.18371480656269,0.779367312046522,0.19977360685439
176019,Roberts,0.309854803830707,0.0961280429365536,0.798192531334078,0.134509176656651
176019,Sobel,0.323529411764706,0.185418359057677,0.774470240380861,0.200987084783043
176019,Susan,0.225645820420427,0.955174100591453,0.383612835916584,0.105437747088936
176019,Musan,0.225111187136504,0.949863972017101,0.321542433412148,0.121724385949031
176035,Laplacian of Gaussian,0.426797945205479,0.552431084637761,0.772652207404813,0.410969822615359
176035,Prewitt,0.616909753874202,0.327644638102154,0.847292775420474,0.299854238485255
176035,Roberts,0.691450777202072,0.323123486682809,0.856662456555682,0.320576285441336
176035,Sobel,0.610475754803294,0.324498480243161,0.845585477452307,0.298791423950657
176035,Susan,0.483585755218993,0.810399231719029,0.390627464937751,0.290391775151926
176035,Musan,0.484178440100639,0.78473964868256,0.749730656610796,0.322898934548876
176039,Laplacian of Gaussian,0.132470567089063,0.618288590604027,0.75858789945508,0.140149436888839
176039,Prewitt,0.185778443113772,0.506737443854635,0.83981143178289,0.210271631970459
176039,Roberts,0.257063197026022,0.554975922953451,0.865348849559579,0.306095004660186
176039,Sobel,0.185212734305266,0.509619320507573,0.836786103636556,0.209820513453718
176039,Susan,0.126372161775753,0.936265709156194,0.689698071387419,0.0676855864599276
176039,Musan,0.139057133936934,0.916460905349794,0.726741164220776,0.0808133946286349
178054,Laplacian of Gaussian,0.167921990585071,0.625501002004008,0.69002179604819,0.186734503227029
178054,Prewitt,0.148042122482364,0.313895512681552,0.753650976261589,0.185360329121898
178054,Roberts,0.226265060240964,0.18969696969697,0.842469344569539,0.227207881248399
178054,Sobel,0.131002286585366,0.295127709808972,0.738116535711481,0.165726955932983
178054,Susan,0.107880292733926,0.702254359846874,0.46498432600602,0.0687053839296408
178054,Musan,0.104001976284585,0.627006453748138,0.594351097095771,0.0782963366051433
181018,Laplacian of Gaussian,0.392249901146698,0.395376644081307,0.788607100088606,0.318771976891943
181018,Prewitt,0.632151029748284,0.274329692154916,0.858483692996359,0.262656466471937
181018,Roberts,0.711220110361741,0.271091376489834,0.867796163278345,0.270897769148914
181018,Sobel,0.629264166901607,0.278721278721279,0.857704655443838,0.266669847722806
181018,Susan,0.453961291315557,0.785538318130368,0.426904157430639,0.239103864930754
181018,Musan,0.477304779315748,0.726506598823342,0.779114240439742,0.291602221477807
181079,Laplacian of Gaussian,0.331018317562288,0.523045267489712,0.743321212548982,0.321867259271004
181079,Prewitt,0.219776318125333,0.145544321655302,0.819756106346993,0.169095422259027
181079,Roberts,0.145045476304452,0.0650493774151997,0.818719485106559,0.0898782043003011
181079,Sobel,0.213111825652019,0.140485162505888,0.818317994443511,0.166181721647758
181079,Susan,0.352812143546547,0.855471243174243,0.321113678425216,0.194433737233747
181079,Musan,0.333481054730778,0.789542712249716,0.76519314497085,0.214494138906164
181091,Laplacian of Gaussian,0.254257455194467,0.624474885844749,0.696854789904564,0.283980752268567
181091,Prewitt,0.413557540725171,0.380867881916438,0.847159816227754,0.333390622815644
181091,Roberts,0.496024070492156,0.355514479359211,0.861101040055474,0.340643225312991
181091,Sobel,0.416856892010536,0.384391191709845,0.846596827417204,0.334893757854687
181091,Susan,0.253491409625239,0.945474985947161,0.301014223925428,0.112513731557547
181091,Musan,0.250371879775853,0.924738466169941,0.511200660037339,0.126943889063925
183055,Laplacian of Gaussian,0.472286258394307,0.729298870143941,0.789126706712197,0.39630934681883
183055,Prewitt,0.580764290301863,0.484073875802998,0.855502593714868,0.32466066679146
183055,Roberts,0.581015858423351,0.350187006510597,0.856601827653779,0.256399095675349
183055,Sobel,0.583360154489862,0.485599464166108,0.854773728043675,0.324610049573412
183055,Susan,0.578335150854235,0.82234364616407,0.562190654733317,0.246009041027567
183055,Musan,0.574473081665003,0.79929750040843,0.853969286744366,0.262053526630696
183087,Laplacian of Gaussian,0.214516377056743,0.558670404485382,0.691857909731402,0.186131919472171
183087,Prewitt,0.193539082780502,0.241801801801802,0.808968180760172,0.193448130308423
183087,Roberts,0.179291889666529,0.152432621631082,0.826648835537791,0.150803753038302
183087,Sobel,0.190331010452962,0.2380174291939,0.807900986252479,0.194163930560653
183087,Susan,0.222629009762901,0.889198363652189,0.336306709323945,0.0940379839310068
183087,Musan,0.22058907963484,0.836308228123639,0.69281537985176,0.109069162968331
187003,Laplacian of Gaussian,0.248619239963729,0.424191279887482,0.715819942316167,0.263469040296522
187003,Prewitt,0.187592537755404,0.149728196643819,0.784456166389394,0.144457950593301
187003,Roberts,0.180884823595296,0.113946378174976,0.79574778809733,0.12686433197998
187003,Sobel,0.190121291831068,0.154165185448513,0.78255445363635,0.147780920692548
187003,Susan,0.232897448523645,0.861092380310182,0.367513024635812,0.111993215501262
187003,Musan,0.235655054356284,0.839470974895066,0.616983789479832,0.128315423389546
187029,Laplacian of Gaussian,0.336456938866577,0.545191612436732,0.795768229026627,0.396061470359583
187029,Prewitt,0.573000229200092,0.413838768415825,0.883032930277486,0.35370603629118
187029,Roberts,0.666495242993057,0.415451194101619,0.897702377403935,0.375564263268714
187029,Sobel,0.570131638674535,0.416031798608811,0.882433329214409,0.354777256440239
187029,Susan,0.4588132313646,0.826610225763612,0.330363444647854,0.249874633158467
187029,Musan,0.538938662991041,0.754098360655738,0.838606702868433,0.332590893632083
187039,Laplacian of Gaussian,0.160223599137931,0.616960580912863,0.668726889773484,0.173056136622112
187039,Prewitt,0.186606712702746,0.240729231406671,0.838545779772715,0.209969003259505
187039,Roberts,0.167982629293328,0.172862075969937,0.847846617422024,0.170389531944585
187039,Sobel,0.187162376866857,0.246649916247906,0.836553064741419,0.212985511148093
187039,Susan,0.180565054180155,0.992067468269873,0.274958307644304,0.0829479824902724
187039,Musan,0.181118115586426,0.988768675940237,0.51845286038469,0.0932395278819507
187071,Laplacian of Gaussian,0.333960489181562,0.782734056987788,0.7188170528835,0.324052643145876
187071,Prewitt,0.492318059299191,0.630262249827467,0.832968867904806,0.454170817517374
187071,Roberts,0.504193849021435,0.453022944230447,0.845296465768837,0.378582710155756
187071,Sobel,0.487605485232068,0.646164598986546,0.828856681213486,0.461764267856036
187071,Susan,0.359596786772734,0.985097745967311,0.537457399922127,0.155499234377011
187071,Musan,0.360245054971149,0.982896015549077,0.630480479043995,0.177436697222596
187083,Laplacian of Gaussian,0.266518105849582,0.544131028207461,0.798015002585377,0.226550760188028
187083,Prewitt,0.350941930471936,0.391719054845003,0.870237100710063,0.28680143995748
187083,Roberts,0.389127972819932,0.36336717428088,0.87758074064481,0.278437117932735
187083,Sobel,0.348792270531401,0.391795094421532,0.869085456829872,0.286932468564362
187083,Susan,0.311285960167199,0.775640240166646,0.42472740781047,0.140733131280511
187083,Musan,0.352454780361757,0.744135297326787,0.822344321740526,0.174909075958441
188005,Laplacian of Gaussian,0.271348276562606,0.675602765132355,0.695321063844505,0.292385032956011
188005,Prewitt,0.465427166564229,0.453578915843067,0.829239368772378,0.356791917000912
188005,Roberts,0.482383645063071,0.327767105068716,0.845304132822362,0.304924386225728
188005,Sobel,0.459214964734744,0.449160167966407,0.826154760114602,0.353467466662149
188005,Susan,0.357942908346134,0.87321414630338,0.36775327483058,0.195387378071815
188005,Musan,0.342174560164867,0.836224584965491,0.65329085460974,0.21272396793107
188063,Laplacian of Gaussian,0.232099563601099,0.664968742764529,0.754027324081627,0.223323948023522
188063,Prewitt,0.295195195195195,0.401306389058992,0.850606757748097,0.279636107842873
188063,Roberts,0.320473566033884,0.324246179264767,0.864604536475527,0.282174977828586
188063,Sobel,0.292845257903494,0.395829073809037,0.848664498971283,0.279645548858183
188063,Susan,0.296202317516705,0.80137299771167,0.490609117939004,0.148247799193536
188063,Musan,0.286911536471806,0.760872547674578,0.763942685347912,0.166539319699099
188091,Laplacian of Gaussian,0.305852858933565,0.774036115178136,0.806872628526001,0.262897846227305
188091,Prewitt,0.481069042316258,0.699352451433857,0.881191666509709,0.418477660901325
188091,Roberts,0.526284932577682,0.641190476190476,0.892821475835031,0.449892717079364
188091,Sobel,0.479784366576819,0.700300856283268,0.879164985935763,0.416867432952638
188091,Susan,0.573134555411881,0.875755462575546,0.690423673292533,0.273605020821209
188091,Musan,0.548150412717823,0.819220225403594,0.87552850873779,0.318907112724129
189003,Laplacian of Gaussian,0.337604824272119,0.494616234124793,0.738536620406671,0.299479483285315
189003,Prewitt,0.405057675244011,0.355991681829997,0.79897772004813,0.271293430974097
189003,Roberts,0.42716396903589,0.300123609394314,0.806616862249883,0.232907970634634
189003,Sobel,0.40493425912247,0.356901041666667,0.797574539870161,0.272101013433737
189003,Susan,0.343123339520326,0.93152850508843,0.362428766524357,0.124050262990438
189003,Musan,0.361116997480634,0.905585734529995,0.667794169798099,0.148406494349406
189011,Laplacian of Gaussian,0.428442682047585,0.337930054023315,0.822235721722096,0.280919104753105
189011,Prewitt,0.57893175074184,0.268695771932241,0.866897177884177,0.244225231106073
189011,Roberts,0.642149929278642,0.302545648407304,0.872466893143456,0.276730399834348
189011,Sobel,0.575775480059084,0.269087394725942,0.866532448764194,0.245016813623053
189011,Susan,0.556101246694371,0.621254325989702,0.341306838065119,0.299888675714695
189011,Musan,0.583963840031443,0.562837389904347,0.859128901981118,0.35235205545366
196015,Laplacian of Gaussian,0.419009598233246,0.566750919117647,0.727692167079029,0.413414240733466
196015,Prewitt,0.510462211118051,0.327686447473937,0.798747020294331,0.285029152925493
196015,Roberts,0.556748466257669,0.255762455963764,0.807364321831059,0.251233987260007
196015,Sobel,0.513006002770509,0.33406835722161,0.79679476964021,0.28798891474013
196015,Susan,0.432235260851124,0.833660558464223,0.426162228886755,0.229212126891038
196015,Musan,0.447247326778561,0.823027718550107,0.71992379266125,0.260874991373721
198004,Laplacian of Gaussian,0.429894784995425,0.54803907275113,0.786566143882979,0.401690806854916
198004,Prewitt,0.583888149134487,0.350472891967497,0.85393277084091,0.319334550638559
198004,Roberts,0.521448588057771,0.314809994794378,0.854047728153072,0.315557452828434
198004,Sobel,0.576470588235294,0.355454056958624,0.852396260320037,0.32343485271332
198004,Susan,0.496929876021745,0.898649126529457,0.52204683964738,0.290416357435658
198004,Musan,0.47258240126695,0.847444089456869,0.768345566407892,0.326473770321946
198023,Laplacian of Gaussian,0.10648073077131,0.314395148420045,0.63756842073194,0.126213165125355
198023,Prewitt,0.055742685423684,0.119767276855399,0.623279431871554,0.0739359877146899
198023,Roberts,0.0490463215258856,0.0387357094821789,0.742591645081366,0.0708886388612759
198023,Sobel,0.0563371315806226,0.126230209670518,0.620297050458503,0.0741674908138441
198023,Susan,0.142367759693633,0.840724381625442,0.423975892990421,0.0844536982724807
198023,Musan,0.137284614860723,0.821497707590423,0.733547053347202,0.0909841020614704
198054,Laplacian of Gaussian,0.230146003882184,0.423710379117464,0.728158023439921,0.281233527990754
198054,Prewitt,0.126180836707152,0.110116594040749,0.774904900431561,0.120544572816749
198054,Roberts,0.100986571663469,0.0867364952336119,0.772658852829564,0.104964425454186
198054,Sobel,0.130580058807805,0.116642788920726,0.773466054174332,0.129350226166706
198054,Susan,0.268790688498718,0.980803839232154,0.449817428629,0.136420974002533
198054,Musan,0.247591796111328,0.979469872741334,0.532502446259084,0.138846807530437
20008,Laplacian of Gaussian,0.269991326973114,0.455916813122437,0.734592942237731,0.284446002449794
20008,Prewitt,0.263207905739263,0.173624169487276,0.809076314929334,0.167333091027931
20008,Roberts,0.278345614452104,0.146448224112056,0.82496622279699,0.15945269811946
20008,Sobel,0.268128486247355,0.175876860963916,0.807742647376526,0.170934408359881
20008,Susan,0.252695284079635,0.673393848594342,0.607089797918064,0.139954931345898
20008,Musan,0.257702194977259,0.646556856519151,0.71741045065249,0.162156072958398
202012,Laplacian of Gaussian,0.282436378806842,0.658560311284047,0.563267665084244,0.293149020150514
202012,Prewitt,0.466534128561962,0.30472892544097,0.781943137652653,0.272640413393174
202012,Roberts,0.497773536895674,0.162496106323331,0.809500528931085,0.199032982417075
202012,Sobel,0.461538461538462,0.308493328994468,0.777820802161101,0.274699234611486
202012,Susan,0.247959254263083,0.990261422108644,0.546702607738641,0.100915813782078
202012,Musan,0.25438867916744,0.989211085709702,0.364534424287182,0.113564942099545
207056,Laplacian of Gaussian,0.158671318505597,0.701478149100257,0.665505376010966,0.178385594063477
207056,Prewitt,0.491610738255034,0.552482715273413,0.908819581915292,0.430199480253705
207056,Roberts,0.553147574819401,0.477576477576478,0.919494311016445,0.429721411385615
207056,Sobel,0.479334257975035,0.545626776128829,0.905332640049922,0.425937040715192
207056,Susan,0.329262358894511,0.948689191083696,0.1515332071424,0.192590834921018
207056,Musan,0.288665144280673,0.944633152173913,0.680468158218667,0.193711874785678
209070,Laplacian of Gaussian,0.388956367373634,0.365175438596491,0.677447683757526,0.288633761688534
209070,Prewitt,0.457414380491304,0.203396587466114,0.74828158528894,0.195928555379059
209070,Roberts,0.450515857852503,0.18075891146033,0.748047950596217,0.182119802844401
209070,Sobel,0.451493196677858,0.203796761585706,0.745333229464576,0.196199607319912
209070,Susan,0.436993480761856,0.782933308904361,0.366804405451983,0.219243937676945
209070,Musan,0.428650793650794,0.628827570147864,0.700463073381103,0.260898528882424
2092,Laplacian of Gaussian,0.33729637921717,0.793065892176439,0.749734790648737,0.434598580185762
2092,Prewitt,0.596990513575401,0.568004979769686,0.869632703284692,0.448821915711383
2092,Roberts,0.645675675675676,0.381142310146777,0.883255365234785,0.365467281697974
2092,Sobel,0.585111581690829,0.555693069306931,0.86516013077301,0.442620105843231
2092,Susan,0.486909246983643,0.893497855955194,0.597672362018526,0.358245044147677
2092,Musan,0.46180592139922,0.879943786388275,0.766209418693593,0.377594088072709
216041,Laplacian of Gaussian,0.200794581216621,0.552310999641705,0.643550391949912,0.23145230932866
216041,Prewitt,0.577738902252351,0.416062992125984,0.878003754128347,0.34639842399524
216041,Roberts,0.619877675840979,0.327357881136951,0.886265363967996,0.314629068116262
216041,Sobel,0.562051727885242,0.409112482202183,0.873088060196777,0.34387573593352
216041,Susan,0.270001638359456,0.8175279040926,0.261558248329184,0.148760745364885
216041,Musan,0.26133622022889,0.789331091180867,0.55280403707938,0.158529435112477
216053,Laplacian of Gaussian,0.374045167718366,0.741930171277997,0.744831605985784,0.371853893683693
216053,Prewitt,0.673259794598707,0.506510230361997,0.881331991247971,0.378694045184398
216053,Roberts,0.68423633243442,0.407683318726264,0.887324040445089,0.34989934085101
216053,Sobel,0.671664744329104,0.505351460804165,0.880721869864296,0.379347047607426
216053,Susan,0.409925878182404,0.956450905445203,0.423480814967857,0.196501587610652
216053,Musan,0.394411541381929,0.9531708749266,0.619011710606693,0.211618103124762
216066,Laplacian of Gaussian,0.255344978754974,0.67740203972088,0.648709045877508,0.210233577921712
216066,Prewitt,0.438963804116395,0.416008071296452,0.822888257387932,0.291205386020749
216066,Roberts,0.515523284927391,0.342253989361702,0.847978571860715,0.274355964058756
216066,Sobel,0.429893486991444,0.414547903687489,0.818107209381613,0.289993056722595
216066,Susan,0.255664652567976,0.967331298304865,0.284259442577165,0.0981851958096013
216066,Musan,0.259349467484445,0.950807695429824,0.470622356011592,0.113864713971356
22013,Laplacian of Gaussian,0.480565075649921,0.711245824570085,0.73345885789439,0.387125213580403
22013,Prewitt,0.716534071255621,0.480737990252959,0.831044896896569,0.334727556927571
22013,Roberts,0.759917780061665,0.43545347467609,0.842752119306554,0.335234502136183
22013,Sobel,0.711466485199047,0.485770705076083,0.828856146307835,0.337007752283876
22013,Susan,0.497032344114705,0.969558995707038,0.393639501462947,0.184653248994574
22013,Musan,0.495829956338728,0.96967992637284,0.64634271837395,0.206700357167325
22090,Laplacian of Gaussian,0.581895276599941,0.631460674157303,0.787511411310965,0.442860559161376
22090,Prewitt,0.680350072931861,0.290041751798881,0.836547768692005,0.269062717649447
22090,Roberts,0.655318025864344,0.221182968109745,0.838503080409827,0.240484558515978
22090,Sobel,0.678127589063795,0.291800356506239,0.83608229654855,0.270988526079052
22090,Susan,0.622581230713378,0.869889418687227,0.64619975722396,0.358453589088559
22090,Musan,0.608722713733161,0.830623635040039,0.785207293817046,0.404278425759574
22093,Laplacian of Gaussian,0.439807516800796,0.728159340659341,0.755958391988355,0.483941866231952
22093,Prewitt,0.717606775995675,0.456337382534953,0.863240304188041,0.380817743039594
22093,Roberts,0.740029233660472,0.409900532037937,0.869687877605842,0.374382851329357
22093,Sobel,0.715240158902131,0.458555221115999,0.862632735610684,0.383461495126909
22093,Susan,0.424340708135449,0.986712156581074,0.444531598280204,0.21517693021855
22093,Musan,0.441493960427834,0.982194867285816,0.658637678974249,0.253768018471853
225017,Laplacian of Gaussian,0.196946112222963,0.615616311399444,0.708320315880011,0.219688284422033
225017,Prewitt,0.295799699001231,0.488808501017409,0.82247979687559,0.361817380108804
225017,Roberts,0.373045822102426,0.481670533642691,0.845455135991338,0.408474283036949
225017,Sobel,0.292105974587726,0.49024500907441,0.817725662574868,0.358243169967529
225017,Susan,0.182264424237547,0.959908459060858,0.589042294078663,0.0879725359377324
225017,Musan,0.189380255977005,0.95048250316795,0.633560478883617,0.100759420520702
227040,Laplacian of Gaussian,0.280094646554274,0.654231433506045,0.722348450475687,0.23697638372021
227040,Prewitt,0.419648840637984,0.525423728813559,0.836312527686859,0.362683121878435
227040,Roberts,0.434222802761709,0.404695652173913,0.854564556673682,0.330801350166391
227040,Sobel,0.419091030969299,0.527327935222672,0.835354418533597,0.365401739203938
227040,Susan,0.4215526260724,0.870387972003802,0.462514817302974,0.199425758463573
227040,Musan,0.404334629106981,0.831927248822176,0.751040518113356,0.231447322937768
227046,Laplacian of Gaussian,0.34330035971223,0.743668831168831,0.70750878012402,0.335407269301185
227046,Prewitt,0.566963474468472,0.455075845974329,0.853547590115935,0.349439692650353
227046,Roberts,0.646053519226445,0.416860127684272,0.868664357752422,0.348627828610517
227046,Sobel,0.554293825408091,0.457059253840527,0.84766289469715,0.351291586151503
227046,Susan,0.351863992946443,0.957548911037283,0.420325300395515,0.164241047221919
227046,Musan,0.354514678949997,0.946090047393365,0.619619281344619,0.186938134142669
23025,Laplacian of Gaussian,0.310506397549108,0.604879761277866,0.747854371222364,0.336411354862368
23025,Prewitt,0.482888303873637,0.411736411736412,0.868638993907731,0.343097390525917
23025,Roberts,0.494117647058824,0.347001223990208,0.873093478316051,0.325905044962995
23025,Sobel,0.483171278982797,0.414434643143545,0.867869442462577,0.344276593517928
23025,Susan,0.412229004420122,0.889890193108671,0.23298757032845,0.215607832823065
23025,Musan,0.451569869931869,0.844139650872818,0.795848074218599,0.266887657810452
23080,Laplacian of Gaussian,0.533001844574545,0.638792772010765,0.733709375298547,0.437895869338859
23080,Prewitt,0.714491824302661,0.383068328319725,0.822767923396266,0.32556043384071
23080,Roberts,0.721165048543689,0.318388341191599,0.822906959180768,0.297616776827638
23080,Sobel,0.708754740834387,0.387004918457158,0.821461833004154,0.328479872358355
23080,Susan,0.588285415195852,0.921448999046711,0.338071332443419,0.270228546228397
23080,Musan,0.593945979509469,0.896947817525435,0.687830343306077,0.32060318666524
23084,Laplacian of Gaussian,0.285646947914212,0.571967909391222,0.735911892097055,0.334319214125072
23084,Prewitt,0.248578811369509,0.25667022411953,0.817682632744756,0.262000068755149
23084,Roberts,0.229047371160854,0.167555217060168,0.819540046264385,0.203574399613955
23084,Sobel,0.250735952899014,0.264443844492441,0.816063487155934,0.268585187176128
23084,Susan,0.31246467972186,0.901211820565516,0.446976432035923,0.172442547699411
23084,Musan,0.314567110725235,0.904156593620838,0.726098664422586,0.191775604304561
231015,Laplacian of Gaussian,0.387162897956569,0.687443130118289,0.674648687282769,0.402812498480834
231015,Prewitt,0.567720090293454,0.417427385892116,0.797726129357473,0.345883315900977
231015,Roberts,0.586911213005419,0.291420883783504,0.811136798346429,0.295274013143688
231015,Sobel,0.569910752231194,0.420771885786006,0.796797438909949,0.349272953638365
231015,Susan,0.351964324143373,0.986528601588419,0.464681332407109,0.145557204163486
231015,Musan,0.363454727091091,0.982728984202341,0.484261964727221,0.171205899560939
232038,Laplacian of Gaussian,0.363047001620746,0.706067769897557,0.737635713011739,0.370427375011424
232038,Prewitt,0.510989867498051,0.452387524151256,0.839346866104458,0.356620750454213
232038,Roberts,0.532606324972737,0.331298331298331,0.848627113718884,0.306537249291685
232038,Sobel,0.502491435689816,0.448755388680295,0.836320755763343,0.355868762016515
232038,Susan,0.395238095238095,0.924361948955917,0.414635248804872,0.202740512486506
232038,Musan,0.384160444062645,0.913282538685099,0.676229801913141,0.222357473176976
236017,Laplacian of Gaussian,0.251685906960796,0.584317367652912,0.58762324267981,0.283001363688725
236017,Prewitt,0.322722283205269,0.220389805097451,0.767501447488329,0.214147692745163
236017,Roberts,0.342365967365967,0.119922433149622,0.804933526768092,0.146094729320878
236017,Sobel,0.319152227722772,0.220641711229947,0.764441463939601,0.213993759915441
236017,Susan,0.261060428403924,0.916240088326809,0.310194313496492,0.125390552723423
236017,Musan,0.259533103137667,0.873712805609956,0.472578171501131,0.144419333795699
238011,Laplacian of Gaussian,0.801868044515103,0.794135012792757,0.9145308478622,0.54090851897804
238011,Prewitt,0.883089770354906,0.753741981468282,0.922841560222052,0.532078469087677
238011,Roberts,0.903132250580046,0.839051553799174,0.930273270044892,0.592845742689401
238011,Sobel,0.882178427632973,0.747262609944355,0.922580669890611,0.529605745018166
238011,Susan,0.96483055781996,0.889903329752954,0.734580070778379,0.68432439792139
238011,Musan,0.93773959021811,0.867449254096356,0.929862412486008,0.63495563104542
239007,Laplacian of Gaussian,0.445992509363296,0.631992357499204,0.707474343431866,0.429672615673446
239007,Prewitt,0.659336265493803,0.299056945955749,0.813516668716689,0.269956862261869
239007,Roberts,0.704591836734694,0.246607142857143,0.822000262009961,0.257111161356145
239007,Sobel,0.656106794182108,0.298387096774194,0.812232515868114,0.269240350024544
239007,Susan,0.480161677954992,0.941320083950829,0.281297057669362,0.239361048586056
239007,Musan,0.475397447380206,0.919649141805187,0.601249172371589,0.280288233923773
239096,Laplacian of Gaussian,0.327368761453056,0.329464091993925,0.740868637951629,0.272648614318407
239096,Prewitt,0.350211782826338,0.174450944662894,0.791425193658705,0.168883847319724
239096,Roberts,0.368794326241135,0.164383561643836,0.793193187502957,0.172056764497053
239096,Sobel,0.348655349990463,0.175972275702734,0.789430693558666,0.17055320863027
239096,Susan,0.321548308442548,0.638233514821537,0.449315537413274,0.178742324688214
239096,Musan,0.336251047583574,0.559888363439026,0.715803810757666,0.218898451282179
24004,Laplacian of Gaussian,0.354519050059798,0.631562928017045,0.753233623757589,0.321497670436313
24004,Prewitt,0.428355196770938,0.466996699669967,0.826386999558217,0.342011721092754
24004,Roberts,0.44920660886635,0.390445044788853,0.832953714300292,0.305611789438431
24004,Sobel,0.430505527263694,0.478464936499172,0.82432019179648,0.348636786558578
24004,Susan,0.371232292026585,0.943196488510199,0.521506412197731,0.138668908954047
24004,Musan,0.368989530532001,0.934661306773864,0.659747511530613,0.154471082775833
24063,Laplacian of Gaussian,0.67750257997936,0.701388888888889,0.88941837627896,0.487426075539336
24063,Prewitt,0.782098941950243,0.463716514072567,0.911584091585182,0.398635083741313
24063,Roberts,0.815782083684358,0.489964580873672,0.921034159662835,0.452715980782666
24063,Sobel,0.78387749205432,0.462101856583206,0.911664535606858,0.398591915742004
24063,Susan,0.793057913601207,0.773505059797608,0.805046034949915,0.4924082022291
24063,Musan,0.802905249257181,0.754030591153369,0.912516094218508,0.555608355980829
242078,Laplacian of Gaussian,0.636172650878533,0.586082519574206,0.739532899449276,0.402809791029742
242078,Prewitt,0.759024992286331,0.394736842105263,0.783925149929993,0.319450941165538
242078,Roberts,0.762753751103266,0.347403119472584,0.789639593608236,0.324958613535315
242078,Sobel,0.752088713352575,0.400404367165386,0.782388789232983,0.323015744489153
242078,Susan,0.612799745188151,0.933234010117109,0.257389307620325,0.296002947700405
242078,Musan,0.601547021305469,0.919858891886283,0.652688468385773,0.328722227962019
245051,Laplacian of Gaussian,0.430303599962402,0.74950884086444,0.798374269734589,0.488656257450056
245051,Prewitt,0.626123994320871,0.607159247361175,0.869189702520289,0.453806155118312
245051,Roberts,0.654170249355116,0.593262632563943,0.881469942712997,0.491237376747849
245051,Sobel,0.625394819962097,0.608014739751267,0.867902154323559,0.455015165938507
245051,Susan,0.486832626270712,0.979651006711409,0.526008821406448,0.23965392913049
245051,Musan,0.503318693656507,0.973867484505782,0.760580689095103,0.279169902712035
246016,Laplacian of Gaussian,0.409137352211356,0.358531593757994,0.8028886401448,0.329176415827844
246016,Prewitt,0.524743230625584,0.260365994903868,0.846290021750698,0.264655334685295
246016,Roberts,0.511038046031,0.237814207650273,0.846530361440097,0.248163969624568
246016,Sobel,0.52143522833178,0.257774706288874,0.845083040453525,0.26200881291638
246016,Susan,0.493606483565961,0.736661739013573,0.636115659755374,0.29443698577237
246016,Musan,0.473687584129222,0.589737451121219,0.820062354907956,0.326684172997686
246053,Laplacian of Gaussian,0.395156456060424,0.454808886435767,0.783888568164434,0.337152983078962
246053,Prewitt,0.611670020120724,0.281072513538502,0.860498055639659,0.255520955836674
246053,Roberts,0.669600541638456,0.245653253849975,0.868593004633835,0.238664067724341
246053,Sobel,0.609861591695502,0.279355435213314,0.86008555931099,0.254305328790116
246053,Susan,0.626989619377163,0.498030233623454,0.632642592650012,0.330458728542476
246053,Musan,0.649363697253851,0.393146796431468,0.859960675573072,0.274183040651513
247085,Laplacian of Gaussian,0.33190162798753,0.622612085769981,0.681294715007468,0.377544663133815
247085,Prewitt,0.466687182643484,0.317093570308416,0.793814032170003,0.270759751591102
247085,Roberts,0.508271017448448,0.234697080673852,0.814205550528519,0.233922599706059
247085,Sobel,0.46732373009856,0.327732879625691,0.792537009283759,0.279783185040835
247085,Susan,0.383323636748294,0.87015247928923,0.432047180944968,0.210913968165583
247085,Musan,0.389836684665585,0.85121157323689,0.643980759181005,0.248773267068835
249061,Laplacian of Gaussian,0.313737903590486,0.721956295525494,0.786417742455,0.311644990195318
249061,Prewitt,0.329548640313989,0.444675619443919,0.839435872360296,0.343597606150245
249061,Roberts,0.342677978605681,0.349774096385542,0.852176666413404,0.308785759936415
249061,Sobel,0.326645152237968,0.440325326271988,0.837259238125834,0.34093314079166
249061,Susan,0.314683099605494,0.947624002774887,0.634935096309859,0.156474681011696
249061,Musan,0.313976555455365,0.929723379258785,0.771966920184683,0.179269133399511
